06:30:00.894963,531.88
06:30:01.600462,531.88
06:30:02.269166,531.88
06:30:02.843442,531.88
06:30:03.448249,526.90
06:30:04.039771,526.90
06:30:04.729062,526.90
06:30:05.353031,526.90
06:30:06.003690,527.76
06:30:07.077733,527.76
06:30:08.111136,527.34
06:30:08.920682,527.34
06:30:09.603270,527.34
06:30:10.278956,527.02
06:30:10.927183,527.02
06:30:11.623544,527.08
06:30:12.590359,527.08
06:30:13.221260,527.08
06:30:13.832716,527.08
06:30:14.449125,527.08
06:30:15.215711,526.98
06:30:15.802243,526.98
06:30:16.483844,526.91
06:30:17.023835,526.91
06:30:17.623763,526.91
06:30:18.246862,526.91
06:30:18.859321,526.91
06:30:19.834107,526.91
06:30:20.548541,526.91
06:30:21.009207,531.88
06:30:21.601248,527.45
06:30:22.348636,527.02
06:30:23.021146,527.02
06:30:23.742260,527.02
06:30:24.644308,527.61
06:30:25.251285,527.61
06:30:25.991553,527.61
06:30:26.836275,527.25
06:30:27.440736,527.35
06:30:28.095132,527.35
06:30:28.741640,527.35
06:30:29.344184,527.35
06:30:29.987560,527.35
06:30:30.751343,527.35
06:30:31.633732,527.35
06:30:32.226680,527.35
06:30:33.081730,527.35
06:30:33.685665,527.75
06:30:34.537584,527.99
06:30:35.081871,527.76
06:30:36.039644,527.76
06:30:36.969325,527.74
06:30:37.564900,528.36
06:30:38.360973,528.30
06:30:39.141505,528.30
06:30:39.708516,527.73
06:30:40.350121,526.45
06:30:40.974208,527.34
06:30:41.617168,527.34
06:30:42.203688,527.70
06:30:42.994046,527.70
06:30:43.783904,527.74
06:30:44.577907,527.65
06:30:45.189447,527.65
06:30:46.043531,527.65
06:30:46.633327,527.65
06:30:47.479843,527.53
06:30:48.107222,527.77
06:30:48.711870,527.77
06:30:49.678966,527.53
06:30:50.271864,527.53
06:30:50.888545,527.53
06:30:51.459400,527.53
06:30:52.046065,527.53
06:30:52.714229,527.53
06:30:53.330188,527.53
06:30:53.937135,527.85
06:30:54.544172,527.85
06:30:55.169622,527.53
06:30:55.995366,527.97
06:30:56.719449,527.71
06:30:57.285317,527.71
06:30:57.933019,527.57
06:30:58.866729,527.57
06:30:59.572651,527.70
06:31:00.373013,527.72
06:31:00.954597,527.78
06:31:01.545299,527.78
06:31:02.192309,527.97
06:31:02.860699,527.97
06:31:03.495145,527.75
06:31:04.380701,527.75
06:31:05.013121,527.75
06:31:05.637675,527.68
06:31:06.456031,527.75
06:31:07.438684,527.75
06:31:08.513890,527.76
06:31:09.150772,527.76
06:31:09.730187,527.76
06:31:10.661530,527.89
06:31:11.476875,527.70
06:31:12.100479,528.01
06:31:13.068170,527.97
06:31:13.869359,527.97
06:31:14.685048,527.97
06:31:15.316332,527.97
06:31:16.242857,527.83
06:31:17.193354,527.83
06:31:18.007279,527.83
06:31:19.007296,527.97
06:31:19.925461,528.10
06:31:20.892709,528.23
06:31:21.484560,528.23
06:31:22.347527,527.97
06:31:23.145133,527.86
06:31:24.727930,528.20
06:31:25.621146,528.21
06:31:26.188342,528.20
06:31:26.949472,528.20
06:31:28.213196,528.02
06:31:29.176376,528.56
06:31:29.853804,528.26
06:31:30.673540,528.26
06:31:31.519278,528.40
06:31:32.186492,528.40
06:31:33.117249,528.40
06:31:33.931777,528.18
06:31:35.251117,527.95
06:31:36.554310,528.18
06:31:37.812655,528.16
06:31:39.223088,528.16
06:31:40.903225,528.16
06:31:43.201255,527.72
06:31:45.010357,528.00
06:31:46.057711,527.49
06:31:47.376916,527.49
06:31:48.607817,527.41
06:31:49.861679,527.41
06:31:51.337250,527.41
06:31:52.460293,527.41
06:31:53.830775,527.05
06:31:55.283115,526.99
06:31:56.965393,527.11
06:31:58.505538,527.53
06:31:59.915471,527.71
06:32:01.457758,527.05
06:32:02.837282,527.60
06:32:04.350223,527.60
06:32:06.168972,527.61
06:32:07.406423,527.42
06:32:08.802724,527.73
06:32:10.132924,527.78
06:32:11.542802,527.78
06:32:12.599204,527.73
06:32:14.508507,527.51
06:32:15.991337,527.51
06:32:17.540274,527.66
06:32:18.973583,527.09
06:32:20.144304,526.79
06:32:21.391343,526.79
06:32:22.792860,526.74
06:32:24.314943,527.23
06:32:25.879485,527.40
06:32:27.155697,527.40
06:32:28.703046,527.55
06:32:30.267066,527.48
06:32:31.916538,527.39
06:32:33.278522,527.39
06:32:34.681005,527.33
06:32:35.840848,527.33
06:32:37.304902,527.20
06:32:38.847848,527.00
06:32:40.278725,527.13
06:32:42.147834,526.86
06:32:43.729523,527.41
06:32:44.910414,527.41
06:32:46.105941,527.63
06:32:47.711288,527.41
06:32:49.064176,527.41
06:32:50.610289,527.09
06:32:52.049718,527.21
06:32:53.461665,527.20
06:32:55.067716,527.20
06:32:56.466543,526.79
06:32:57.678891,526.89
06:32:59.057749,526.89
06:33:00.406724,526.89
06:33:01.923615,527.48
06:33:03.044666,527.85
06:33:04.823798,527.85
06:33:06.481455,527.85
06:33:07.744700,528.07
06:33:09.089088,529.08
06:33:10.424864,529.07
06:33:11.769058,528.13
06:33:13.209362,528.13
06:33:14.517122,528.09
06:33:15.709831,528.09
06:33:17.225227,527.69
06:33:18.301971,527.69
06:33:19.768803,527.78
06:33:21.194205,527.78
06:33:22.544158,527.78
06:33:24.288175,528.17
06:33:26.172572,528.17
06:33:27.352092,527.77
06:33:28.568180,527.77
06:33:29.902273,527.77
06:33:31.477856,527.63
06:33:32.754987,527.63
06:33:33.839001,527.63
06:33:35.092037,527.84
06:33:37.001324,527.82
06:33:38.619416,527.82
06:33:39.876104,528.01
06:33:41.359305,528.00
06:33:42.458780,528.08
06:33:43.954160,528.00
06:33:45.237098,527.89
06:33:46.755683,527.95
06:33:48.060162,527.71
06:33:49.339805,527.71
06:33:50.560708,527.71
06:33:52.039949,527.82
06:33:53.250409,528.34
06:33:54.977293,528.84
06:33:56.445844,529.56
06:33:57.796788,529.66
06:33:59.043139,530.39
06:34:00.568751,530.11
06:34:02.013059,530.11
06:34:03.283294,530.72
06:34:04.725585,530.96
06:34:06.069522,531.41
06:34:07.186619,531.65
06:34:08.615051,531.65
06:34:10.100441,531.60
06:34:11.456080,531.60
06:34:12.860948,531.46
06:34:14.100837,531.84
06:34:15.806679,531.84
06:34:17.315456,531.12
06:34:18.709681,531.08
06:34:20.147364,530.73
06:34:21.471506,530.61
06:34:23.284932,530.16
06:34:25.117757,530.62
06:34:26.445890,530.27
06:34:27.645314,530.45
06:34:29.481515,530.45
06:34:30.571482,530.80
06:34:31.848517,530.80
06:34:33.409240,530.62
06:34:34.843934,530.62
06:34:36.286010,530.75
06:34:37.996605,530.75
06:34:39.528840,530.73
06:34:40.656797,530.78
06:34:42.745029,530.65
06:34:44.125457,531.41
06:34:45.395927,531.35
06:34:47.035252,531.35
06:34:48.456917,531.16
06:34:50.259125,531.47
06:34:51.604859,531.18
06:34:53.397759,531.18
06:34:54.749386,531.04
06:34:55.815568,530.98
06:34:57.364391,530.98
06:34:58.733212,530.98
06:35:00.031738,530.44
06:35:01.277416,530.59
06:35:03.046678,530.43
06:35:04.543655,530.31
06:35:06.460178,530.31
06:35:07.747607,530.61
06:35:09.235292,530.61
06:35:11.098880,530.90
06:35:12.464092,530.84
06:35:14.019335,530.58
06:35:15.426706,530.58
06:35:16.951686,531.22
06:35:18.445691,532.08
06:35:20.231962,532.40
06:35:21.698052,532.56
06:35:23.039324,532.80
06:35:24.944519,532.76
06:35:26.268843,533.20
06:35:28.454059,533.30
06:35:30.709784,533.49
06:35:31.916559,533.59
06:35:33.137172,533.26
06:35:34.832108,533.26
06:35:36.350671,533.24
06:35:37.676276,532.71
06:35:39.787848,532.83
06:35:42.408687,532.83
06:35:43.771008,533.13
06:35:47.058775,533.62
06:35:48.497205,533.77
06:35:49.854313,533.72
06:35:53.383030,534.22
06:35:54.975608,534.55
06:35:57.188630,534.98
06:35:58.532955,534.82
06:36:00.207355,534.82
06:36:01.301302,534.79
06:36:02.485349,534.72
06:36:03.992771,534.99
06:36:05.437696,534.99
06:36:13.045583,531.88
06:36:15.217463,534.29
06:36:16.496490,534.27
06:36:18.060719,534.27
06:36:19.510960,534.68
06:36:20.760855,534.83
06:36:22.113029,534.83
06:36:23.703392,534.96
06:36:24.915508,534.97
06:36:26.172000,534.97
06:36:27.333396,534.64
06:36:29.233064,534.64
06:36:32.680759,534.67
06:36:34.781093,534.99
06:36:36.394020,535.06
06:36:39.014887,535.06
06:36:40.650286,535.36
06:36:42.122706,535.34
06:36:43.357549,535.61
06:36:44.634412,535.78
06:36:51.657383,535.83
06:36:57.561459,536.61
06:36:59.394963,536.73
06:37:01.235799,536.86
06:37:02.753887,536.54
06:37:04.308540,536.75
06:37:05.379248,536.97
06:37:06.798523,537.05
06:37:08.321890,537.05
06:37:09.869687,536.79
06:37:11.145454,536.86
06:37:12.470935,536.93
06:37:13.917752,537.00
06:37:15.494936,536.97
06:37:16.756700,536.97
06:37:18.140048,537.25
06:37:19.872223,537.25
06:37:21.411524,536.53
06:37:23.461201,536.53
06:37:25.607568,536.10
06:37:26.770797,536.40
06:37:27.953595,536.77
06:37:29.303775,536.49
06:37:33.270810,536.13
06:37:34.539072,536.44
06:37:36.543329,536.62
06:37:38.034510,536.96
06:37:41.249393,536.96
06:37:42.527568,536.73
06:37:44.080277,536.75
06:37:45.672432,537.00
06:37:46.870450,537.28
06:37:49.353283,537.22
06:37:51.301281,537.95
06:37:54.727346,537.95
06:37:56.166401,537.88
06:37:57.732206,537.88
06:37:59.369739,537.51
06:38:06.139548,537.79
06:38:11.158581,538.09
06:38:12.972561,538.67
06:38:15.055322,538.61
06:38:16.512642,538.61
06:38:20.190508,538.75
06:38:22.757524,539.12
06:38:25.632605,539.68
06:38:26.978456,539.68
06:38:29.337149,539.98
06:38:31.265995,539.96
06:38:32.748030,539.76
06:38:34.091474,539.92
06:38:35.489168,540.14
06:38:36.882454,540.14
06:38:42.176124,540.65
06:38:46.889562,540.55
06:38:48.123744,539.87
06:38:52.286095,539.87
06:38:54.505354,540.23
06:38:59.213016,540.22
06:39:00.423208,540.38
06:39:06.327819,540.38
06:39:07.544168,540.84
06:39:09.022987,540.89
06:39:10.309614,540.89
06:39:11.585802,541.12
06:39:13.290621,541.13
06:39:14.976744,541.57
06:39:16.318557,541.31
06:39:18.350934,541.52
06:39:19.858904,541.57
06:39:21.187488,541.68
06:39:23.096762,541.44
06:39:24.364940,542.01
06:39:25.751101,542.01
06:39:27.164059,542.22
06:39:28.531437,542.50
06:39:29.807279,542.28
06:39:31.506810,542.33
06:39:32.911095,542.21
06:39:34.173569,542.28
06:39:35.298110,542.28
06:39:36.375066,542.18
06:39:37.700328,542.18
06:39:38.949781,541.74
06:39:40.048936,541.92
06:39:41.620772,541.76
06:39:43.185118,542.00
06:39:44.394744,541.95
06:39:45.461710,541.61
06:39:46.906077,541.70
06:39:48.190381,541.75
