212.36
212.33
212.41
212.72
212.44
212.8
212.99
212.71
212.5
212.57
212.78
212.85
213.09
213.03
212.84
213.0
213.03
212.92
213.24
213.16
213.25
213.21
212.97
212.45
213.14
213.18
212.97
213.25
213.18
212.73
212.33
212.18
212.3
212.59
212.59
212.78
212.44
212.23
212.13
212.13
212.19
212.74
212.7
212.7
212.7
212.84
213.03
212.96
213.0
213.0
212.89
212.36
212.29
212.25
212.49
212.39
212.33
212.33
212.43
212.52
212.67
212.56
212.73
212.83
213.2
213.0
212.8
213.07
213.29
213.74
213.74
213.46
213.51
213.32
213.44
213.24
213.2
212.95
212.7
212.79
212.63
212.77
212.74
212.86
212.94
212.77
212.94
212.82
212.75
212.73
212.86
212.82
212.89
212.92
213.07
213.01
212.97
213.33
213.53
213.46
213.5
213.22
213.21
213.04
213.19
212.97
213.13
213.22
213.3
213.35
213.45
213.31
213.38
213.36
213.31
213.34
213.18
213.18
213.01
212.81
213.04
212.95
212.89
213.05
213.09
213.14
213.25
213.09
213.08
213.14
213.19
213.24
213.16
213.17
213.27
213.55
213.43
213.29
213.37
213.39
213.45
213.4
213.14
213.23
213.26
213.26
213.4
213.31
213.36
213.39
213.42
213.68
213.7
213.59
213.34
213.46
213.47
213.6
213.91
213.64
213.75
214.31
214.27
214.13
214.22
214.3
214.33
214.3
214.33
214.21
214.03
213.99
213.94
213.83
213.96
214.16
213.93
213.97
213.88
213.91
213.89
213.89
213.97
213.9
213.68
213.39
213.26
213.36
213.5
213.61
213.79
213.85
213.69
213.67
213.82
214.04
213.95
213.89
213.81
213.88
213.85
214.04
214.08
214.09
214.02
213.97
213.8
213.9
213.93
213.94
213.87
213.81
213.87
213.83
213.82
213.86
213.96
214.28
214.23
214.14
214.06
213.97
213.97
213.88
213.83
213.6
213.62
213.64
213.54
213.62
213.6
213.35
213.16
213.0
213.02
212.91
212.86
212.76
213.07
212.99
213.16
213.28
213.61
213.69
213.61
213.66
213.63
213.63
213.64
213.2
213.2
213.15
213.18
213.02
212.94
212.9
212.93
212.74
212.77
212.74
212.79
212.71
212.74
212.63
212.56
212.73
212.94
212.96
213.04
213.08
213.13
213.2
213.2
213.31
213.36
213.09
213.04
213.03
213.08
213.05
213.16
213.22
213.29
213.32
213.35
213.23
213.06
212.93
212.93
213.01
212.93
212.88
212.9
212.7
212.78
212.72
212.64
212.84
212.73
212.76
212.76
212.7
212.67
212.81
212.85
212.97
212.98
213.01
213.03
213.02
213.03
213.09
213.23
213.47
213.6
213.76
213.9
213.71
213.55
213.55
213.47
213.6
213.89
214.07
213.91
214.08
213.97
213.75
213.91
213.92
214.01
214.0
213.96
213.9
213.85
213.85
213.92
213.89
214.05
214.04
214.04
214.04
213.96
213.85
213.92
213.82
213.86
213.79
213.83
213.9
214.0
213.76
213.69
213.7
213.71
213.71
213.97
213.91
213.79
213.8
213.74
213.79
213.68
213.71
213.73
213.83
213.79
213.83
213.85
213.96
213.91
213.83
213.7
213.65
213.75
213.67
213.65
213.4
213.42
213.23
213.27
213.28
213.4
213.41
213.38
213.39
213.25
213.2
213.15
213.29
213.36
213.32
213.3
213.34
213.36
213.38
213.46
213.31
213.11
213.14
213.13
213.06
213.04
213.05
213.15
213.07
213.29
213.45
213.36
213.27
213.21
213.22
213.08
213.14
213.0
213.2
213.13
213.24
213.11
213.18
213.15
213.11
213.02
213.15
213.2
213.26
213.31
213.31
213.34
213.34
213.29
213.16
213.11
213.23
213.1
213.12
213.1
213.13
213.07
213.19
213.21
213.05
213.07
212.97
212.84
212.75
212.84
212.89
212.91
212.95
212.89
212.9
212.92
212.78
212.78
212.88
212.95
212.92
212.96
213.03
213.01
212.99
